order_id,product_id,quantity,order_date,due_date,release_time,material_available_time,penalty_per_hour,level
MO_02975,TYRE_0071,126,2026-01-02,2026-01-07 00:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,43,3
MO_02976,TYRE_0014,252,2026-01-02,2026-01-07 00:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,43,3
MO_02977,TYRE_0064,42,2026-01-02,2026-01-07 12:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,43,2
MO_02978,TYRE_0081,126,2026-01-02,2026-01-07 00:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,43,3
MO_02979,TYRE_0060,42,2026-01-02,2026-01-07 00:00:00,2026-01-01 23:00:00,2026-01-02 00:00:00,43,3
MO_02980,TYRE_0061,98,2026-01-12,2026-01-24 00:00:00,2026-01-13 02:00:00,2026-01-15 02:00:00,33,0
MO_02981,TYRE_0095,294,2026-01-12,2026-01-23 20:00:00,2026-01-11 23:00:00,2026-01-12 00:00:00,33,1
MO_02982,TYRE_0066,79,2026-01-03,2026-01-05 00:00:00,2026-01-04 03:00:00,2026-01-04 17:00:00,11,0
MO_02983,TYRE_0011,158,2026-01-03,2026-01-04 20:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,11,1
MO_02984,TYRE_0112,316,2026-01-03,2026-01-04 12:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,11,2
MO_02985,TYRE_0028,316,2026-01-03,2026-01-04 00:00:00,2026-01-03 00:00:00,2026-01-03 00:00:00,11,3
MO_02986,TYRE_0084,948,2026-01-03,2026-01-04 00:00:00,2026-01-03 00:00:00,2026-01-03 00:00:00,11,3
MO_02987,TYRE_0039,474,2026-01-03,2026-01-04 12:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,11,2
MO_02988,TYRE_0122,1422,2026-01-03,2026-01-04 00:00:00,2026-01-03 00:00:00,2026-01-03 00:00:00,11,3
MO_02989,TYRE_0010,79,2026-01-03,2026-01-04 20:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,11,1
MO_02990,TYRE_0025,158,2026-01-03,2026-01-04 12:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,11,2
MO_02991,TYRE_0037,158,2026-01-03,2026-01-04 00:00:00,2026-01-03 00:00:00,2026-01-03 00:00:00,11,3
MO_02992,TYRE_0115,316,2026-01-03,2026-01-04 00:00:00,2026-01-03 00:00:00,2026-01-03 00:00:00,11,3
MO_02993,TYRE_0116,99,2026-01-03,2026-01-09 00:00:00,2026-01-04 00:00:00,2026-01-04 17:00:00,17,0
MO_02994,TYRE_0025,69,2026-01-01,2026-01-06 00:00:00,2026-01-02 11:00:00,2026-01-04 00:00:00,34,0
MO_02995,TYRE_0037,69,2026-01-01,2026-01-05 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,1
MO_02996,TYRE_0135,138,2026-01-01,2026-01-05 12:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,2
MO_02997,TYRE_0082,276,2026-01-01,2026-01-05 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,3
MO_02998,TYRE_0081,276,2026-01-01,2026-01-05 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,3
MO_02999,TYRE_0115,138,2026-01-01,2026-01-05 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,1
MO_03000,TYRE_0016,138,2026-01-01,2026-01-05 12:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,2
MO_03001,TYRE_0075,276,2026-01-01,2026-01-05 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,3
MO_03002,TYRE_0005,552,2026-01-01,2026-01-05 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,34,3
MO_03003,TYRE_0090,83,2026-01-08,2026-01-13 00:00:00,2026-01-09 09:00:00,2026-01-10 06:00:00,41,0
MO_03004,TYRE_0127,332,2026-01-08,2026-01-12 20:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,41,1
MO_03005,TYRE_0142,1328,2026-01-08,2026-01-12 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,41,2
MO_03006,TYRE_0011,996,2026-01-08,2026-01-12 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,41,2
MO_03007,TYRE_0112,1992,2026-01-08,2026-01-12 00:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,41,3
MO_03008,TYRE_0039,2988,2026-01-08,2026-01-12 00:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,41,3
MO_03009,TYRE_0149,82,2026-01-22,2026-01-26 00:00:00,2026-01-22 01:00:00,2026-01-24 12:00:00,65,0
MO_03010,TYRE_0027,328,2026-01-22,2026-01-25 20:00:00,2026-01-21 23:00:00,2026-01-22 00:00:00,65,1
MO_03011,TYRE_0007,984,2026-01-22,2026-01-25 12:00:00,2026-01-21 23:00:00,2026-01-22 00:00:00,65,2
MO_03012,TYRE_0146,2952,2026-01-22,2026-01-25 00:00:00,2026-01-21 23:00:00,2026-01-22 00:00:00,65,3
MO_03013,TYRE_0074,2952,2026-01-22,2026-01-25 00:00:00,2026-01-21 23:00:00,2026-01-22 00:00:00,65,3
MO_03014,TYRE_0080,52,2026-01-28,2026-02-04 00:00:00,2026-01-28 08:00:00,2026-01-31 01:00:00,16,0
MO_03015,TYRE_0017,52,2026-01-28,2026-02-03 20:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,1
MO_03016,TYRE_0066,156,2026-01-28,2026-02-03 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,2
MO_03017,TYRE_0011,312,2026-01-28,2026-02-03 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,3
MO_03018,TYRE_0010,156,2026-01-28,2026-02-03 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,3
MO_03019,TYRE_0135,52,2026-01-28,2026-02-03 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,2
MO_03020,TYRE_0082,104,2026-01-28,2026-02-03 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,3
MO_03021,TYRE_0081,104,2026-01-28,2026-02-03 00:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,16,3
MO_03022,TYRE_0066,67,2026-01-29,2026-02-03 00:00:00,2026-01-29 18:00:00,2026-01-30 19:00:00,57,0
MO_03023,TYRE_0011,134,2026-01-29,2026-02-02 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,1
MO_03024,TYRE_0112,268,2026-01-29,2026-02-02 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,2
MO_03025,TYRE_0028,268,2026-01-29,2026-02-02 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,3
MO_03026,TYRE_0084,804,2026-01-29,2026-02-02 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,3
MO_03027,TYRE_0039,402,2026-01-29,2026-02-02 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,2
MO_03028,TYRE_0122,1206,2026-01-29,2026-02-02 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,3
MO_03029,TYRE_0010,67,2026-01-29,2026-02-02 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,1
MO_03030,TYRE_0025,134,2026-01-29,2026-02-02 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,2
MO_03031,TYRE_0037,134,2026-01-29,2026-02-02 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,3
MO_03032,TYRE_0115,268,2026-01-29,2026-02-02 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,57,3
MO_03033,TYRE_0118,15,2026-01-08,2026-01-21 00:00:00,2026-01-08 14:00:00,2026-01-11 05:00:00,97,0
MO_03034,TYRE_0039,54,2026-01-11,2026-01-25 00:00:00,2026-01-11 20:00:00,2026-01-14 05:00:00,63,0
MO_03035,TYRE_0122,162,2026-01-11,2026-01-24 20:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,63,1
MO_03036,TYRE_0112,486,2026-01-11,2026-01-24 12:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,63,2
MO_03037,TYRE_0028,486,2026-01-11,2026-01-24 00:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,63,3
MO_03038,TYRE_0084,1458,2026-01-11,2026-01-24 00:00:00,2026-01-10 23:00:00,2026-01-11 00:00:00,63,3
MO_03039,TYRE_0109,31,2026-01-09,2026-01-14 00:00:00,2026-01-09 15:00:00,2026-01-09 17:00:00,72,0
MO_03040,TYRE_0027,31,2026-01-09,2026-01-13 20:00:00,2026-01-08 23:00:00,2026-01-09 00:00:00,72,1
MO_03041,TYRE_0007,93,2026-01-09,2026-01-13 12:00:00,2026-01-08 23:00:00,2026-01-09 00:00:00,72,2
MO_03042,TYRE_0146,279,2026-01-09,2026-01-13 00:00:00,2026-01-08 23:00:00,2026-01-09 00:00:00,72,3
MO_03043,TYRE_0074,279,2026-01-09,2026-01-13 00:00:00,2026-01-08 23:00:00,2026-01-09 00:00:00,72,3
MO_03044,TYRE_0083,124,2026-01-09,2026-01-13 20:00:00,2026-01-08 23:00:00,2026-01-09 00:00:00,72,1
MO_03045,TYRE_0108,19,2026-01-05,2026-01-11 00:00:00,2026-01-05 01:00:00,2026-01-06 06:00:00,82,0
MO_03046,TYRE_0127,38,2026-01-05,2026-01-10 20:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,82,1
MO_03047,TYRE_0142,152,2026-01-05,2026-01-10 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,82,2
MO_03048,TYRE_0011,114,2026-01-05,2026-01-10 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,82,2
MO_03049,TYRE_0112,228,2026-01-05,2026-01-10 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,82,3
MO_03050,TYRE_0039,342,2026-01-05,2026-01-10 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,82,3
MO_03051,TYRE_0109,65,2026-01-14,2026-01-20 00:00:00,2026-01-15 01:00:00,2026-01-15 19:00:00,89,0
MO_03052,TYRE_0027,65,2026-01-14,2026-01-19 20:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,89,1
MO_03053,TYRE_0007,195,2026-01-14,2026-01-19 12:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,89,2
MO_03054,TYRE_0146,585,2026-01-14,2026-01-19 00:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,89,3
MO_03055,TYRE_0074,585,2026-01-14,2026-01-19 00:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,89,3
MO_03056,TYRE_0083,260,2026-01-14,2026-01-19 20:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,89,1
MO_03057,TYRE_0136,65,2026-01-28,2026-02-04 00:00:00,2026-01-29 19:00:00,2026-01-30 04:00:00,11,0
MO_03058,TYRE_0052,130,2026-01-28,2026-02-03 20:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,11,1
MO_03059,TYRE_0145,260,2026-01-28,2026-02-03 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,11,2
MO_03060,TYRE_0087,390,2026-01-28,2026-02-03 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,11,2
MO_03061,TYRE_0140,195,2026-01-28,2026-02-03 20:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,11,1
MO_03062,TYRE_0081,195,2026-01-28,2026-02-03 12:00:00,2026-01-27 23:00:00,2026-01-28 00:00:00,11,2
MO_03063,TYRE_0118,41,2026-01-30,2026-02-07 00:00:00,2026-01-31 04:00:00,2026-02-02 01:00:00,44,0
MO_03064,TYRE_0114,72,2026-01-03,2026-01-09 00:00:00,2026-01-04 08:00:00,2026-01-05 02:00:00,31,0
MO_03065,TYRE_0140,288,2026-01-03,2026-01-08 20:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,31,1
MO_03066,TYRE_0081,288,2026-01-03,2026-01-08 12:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,31,2
MO_03067,TYRE_0034,216,2026-01-03,2026-01-08 20:00:00,2026-01-02 23:00:00,2026-01-03 00:00:00,31,1
MO_03068,TYRE_0010,86,2026-01-21,2026-01-24 00:00:00,2026-01-22 09:00:00,2026-01-23 00:00:00,92,0
MO_03069,TYRE_0025,172,2026-01-21,2026-01-23 20:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,92,1
MO_03070,TYRE_0037,172,2026-01-21,2026-01-23 12:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,92,2
MO_03071,TYRE_0135,344,2026-01-21,2026-01-23 00:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,92,3
MO_03072,TYRE_0115,344,2026-01-21,2026-01-23 12:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,92,2
MO_03073,TYRE_0016,344,2026-01-21,2026-01-23 00:00:00,2026-01-20 23:00:00,2026-01-21 00:00:00,92,3
MO_03074,TYRE_0149,47,2026-01-05,2026-01-11 00:00:00,2026-01-06 21:00:00,2026-01-07 02:00:00,73,0
MO_03075,TYRE_0027,188,2026-01-05,2026-01-10 20:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,73,1
MO_03076,TYRE_0007,564,2026-01-05,2026-01-10 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,73,2
MO_03077,TYRE_0146,1692,2026-01-05,2026-01-10 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,73,3
MO_03078,TYRE_0074,1692,2026-01-05,2026-01-10 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,73,3
MO_03079,TYRE_0090,79,2026-01-05,2026-01-08 00:00:00,2026-01-06 02:00:00,2026-01-07 00:00:00,68,0
MO_03080,TYRE_0127,316,2026-01-05,2026-01-07 20:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,68,1
MO_03081,TYRE_0142,1264,2026-01-05,2026-01-07 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,68,2
MO_03082,TYRE_0011,948,2026-01-05,2026-01-07 12:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,68,2
MO_03083,TYRE_0112,1896,2026-01-05,2026-01-07 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,68,3
MO_03084,TYRE_0039,2844,2026-01-05,2026-01-07 00:00:00,2026-01-04 23:00:00,2026-01-05 00:00:00,68,3
MO_03085,TYRE_0143,98,2026-01-19,2026-01-24 00:00:00,2026-01-19 06:00:00,2026-01-19 19:00:00,58,0
MO_03086,TYRE_0094,392,2026-01-19,2026-01-23 20:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,58,1
MO_03087,TYRE_0049,45,2026-01-27,2026-02-01 00:00:00,2026-01-27 14:00:00,2026-01-29 23:00:00,61,0
MO_03088,TYRE_0055,6,2026-01-14,2026-01-15 00:00:00,2026-01-14 16:00:00,2026-01-14 23:00:00,30,0
MO_03089,TYRE_0009,24,2026-01-14,2026-01-14 20:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,30,1
MO_03090,TYRE_0053,12,2026-01-14,2026-01-14 20:00:00,2026-01-13 23:00:00,2026-01-14 00:00:00,30,1
MO_03091,TYRE_0122,36,2026-01-14,2026-01-14 12:00:00,2026-01-13 12:00:00,2026-01-14 00:00:00,30,2
MO_03092,TYRE_0112,108,2026-01-14,2026-01-14 00:00:00,2026-01-13 00:00:00,2026-01-14 00:00:00,30,3
MO_03093,TYRE_0110,24,2026-01-14,2026-01-14 12:00:00,2026-01-13 12:00:00,2026-01-14 00:00:00,30,2
MO_03094,TYRE_0042,72,2026-01-14,2026-01-14 00:00:00,2026-01-13 00:00:00,2026-01-14 00:00:00,30,3
MO_03095,TYRE_0118,49,2026-01-26,2026-01-28 00:00:00,2026-01-26 08:00:00,2026-01-26 09:00:00,21,0
MO_03096,TYRE_0025,8,2026-01-30,2026-02-03 00:00:00,2026-01-30 12:00:00,2026-01-31 05:00:00,20,0
MO_03097,TYRE_0037,8,2026-01-30,2026-02-02 20:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,1
MO_03098,TYRE_0135,16,2026-01-30,2026-02-02 12:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,2
MO_03099,TYRE_0082,32,2026-01-30,2026-02-02 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,3
MO_03100,TYRE_0081,32,2026-01-30,2026-02-02 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,3
MO_03101,TYRE_0115,16,2026-01-30,2026-02-02 20:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,1
MO_03102,TYRE_0016,16,2026-01-30,2026-02-02 12:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,2
MO_03103,TYRE_0075,32,2026-01-30,2026-02-02 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,3
MO_03104,TYRE_0005,64,2026-01-30,2026-02-02 00:00:00,2026-01-29 23:00:00,2026-01-30 00:00:00,20,3
MO_03105,TYRE_0116,81,2026-01-04,2026-01-15 00:00:00,2026-01-05 07:00:00,2026-01-07 15:00:00,63,0
MO_03106,TYRE_0061,82,2026-01-25,2026-02-03 00:00:00,2026-01-25 01:00:00,2026-01-26 11:00:00,92,0
MO_03107,TYRE_0095,246,2026-01-25,2026-02-02 20:00:00,2026-01-24 23:00:00,2026-01-25 00:00:00,92,1
MO_03108,TYRE_0055,19,2026-01-13,2026-01-18 00:00:00,2026-01-14 07:00:00,2026-01-17 00:00:00,79,0
MO_03109,TYRE_0009,76,2026-01-13,2026-01-17 20:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,79,1
MO_03110,TYRE_0053,38,2026-01-13,2026-01-17 20:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,79,1
MO_03111,TYRE_0122,114,2026-01-13,2026-01-17 12:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,79,2
MO_03112,TYRE_0112,342,2026-01-13,2026-01-17 00:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,79,3
MO_03113,TYRE_0110,76,2026-01-13,2026-01-17 12:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,79,2
MO_03114,TYRE_0042,228,2026-01-13,2026-01-17 00:00:00,2026-01-12 23:00:00,2026-01-13 00:00:00,79,3
MO_03115,TYRE_0064,86,2026-01-10,2026-01-14 00:00:00,2026-01-11 22:00:00,2026-01-13 00:00:00,23,0
MO_03116,TYRE_0081,258,2026-01-10,2026-01-13 20:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,1
MO_03117,TYRE_0060,86,2026-01-10,2026-01-13 20:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,1
MO_03118,TYRE_0059,258,2026-01-10,2026-01-13 12:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,2
MO_03119,TYRE_0071,258,2026-01-10,2026-01-13 00:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,3
MO_03120,TYRE_0014,516,2026-01-10,2026-01-13 00:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,3
MO_03121,TYRE_0064,86,2026-01-10,2026-01-13 12:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,2
MO_03122,TYRE_0081,258,2026-01-10,2026-01-13 00:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,3
MO_03123,TYRE_0060,86,2026-01-10,2026-01-13 00:00:00,2026-01-09 23:00:00,2026-01-10 00:00:00,23,3
MO_03124,TYRE_0106,37,2026-01-25,2026-01-31 00:00:00,2026-01-25 19:00:00,2026-01-27 13:00:00,42,0
MO_03125,TYRE_0113,53,2026-01-18,2026-01-22 00:00:00,2026-01-19 18:00:00,2026-01-21 00:00:00,86,0
MO_03126,TYRE_0043,106,2026-01-18,2026-01-21 20:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,86,1
MO_03127,TYRE_0019,106,2026-01-18,2026-01-21 20:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,86,1
MO_03128,TYRE_0123,106,2026-01-18,2026-01-21 12:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,86,2
MO_03129,TYRE_0048,212,2026-01-18,2026-01-21 00:00:00,2026-01-17 23:00:00,2026-01-18 00:00:00,86,3
MO_03130,TYRE_0116,27,2026-01-08,2026-01-14 00:00:00,2026-01-08 18:00:00,2026-01-09 01:00:00,35,0
MO_03131,TYRE_0086,83,2026-01-08,2026-01-19 00:00:00,2026-01-09 21:00:00,2026-01-10 01:00:00,23,0
MO_03132,TYRE_0093,249,2026-01-08,2026-01-18 20:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,23,1
MO_03133,TYRE_0102,996,2026-01-08,2026-01-18 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,23,2
MO_03134,TYRE_0041,249,2026-01-08,2026-01-18 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,23,2
MO_03135,TYRE_0033,249,2026-01-08,2026-01-18 20:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,23,1
MO_03136,TYRE_0085,74,2026-01-07,2026-01-12 00:00:00,2026-01-08 02:00:00,2026-01-08 14:00:00,97,0
MO_03137,TYRE_0055,61,2026-01-08,2026-01-12 00:00:00,2026-01-09 11:00:00,2026-01-09 17:00:00,57,0
MO_03138,TYRE_0009,244,2026-01-08,2026-01-11 20:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,57,1
MO_03139,TYRE_0053,122,2026-01-08,2026-01-11 20:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,57,1
MO_03140,TYRE_0122,366,2026-01-08,2026-01-11 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,57,2
MO_03141,TYRE_0112,1098,2026-01-08,2026-01-11 00:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,57,3
MO_03142,TYRE_0110,244,2026-01-08,2026-01-11 12:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,57,2
MO_03143,TYRE_0042,732,2026-01-08,2026-01-11 00:00:00,2026-01-07 23:00:00,2026-01-08 00:00:00,57,3
MO_03144,TYRE_0026,78,2026-01-14,2026-01-15 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,74,0
MO_03145,TYRE_0114,24,2026-01-19,2026-01-21 00:00:00,2026-01-19 10:00:00,2026-01-20 22:00:00,55,0
MO_03146,TYRE_0140,96,2026-01-19,2026-01-20 20:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,55,1
MO_03147,TYRE_0081,96,2026-01-19,2026-01-20 12:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,55,2
MO_03148,TYRE_0034,72,2026-01-19,2026-01-20 20:00:00,2026-01-18 23:00:00,2026-01-19 00:00:00,55,1
MO_03149,TYRE_0000,39,2026-01-29,2026-02-12 00:00:00,2026-01-29 15:00:00,2026-01-31 11:00:00,64,0
MO_03150,TYRE_0076,117,2026-01-29,2026-02-11 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,64,1
MO_03151,TYRE_0018,117,2026-01-29,2026-02-11 20:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,64,1
MO_03152,TYRE_0080,117,2026-01-29,2026-02-11 12:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,64,2
MO_03153,TYRE_0017,117,2026-01-29,2026-02-11 00:00:00,2026-01-28 23:00:00,2026-01-29 00:00:00,64,3
MO_03154,TYRE_0124,70,2026-01-06,2026-01-14 00:00:00,2026-01-07 01:00:00,2026-01-09 04:00:00,83,0
MO_03155,TYRE_0089,280,2026-01-06,2026-01-13 20:00:00,2026-01-05 23:00:00,2026-01-06 00:00:00,83,1
MO_03156,TYRE_0125,98,2026-01-01,2026-01-08 00:00:00,2026-01-02 05:00:00,2026-01-04 04:00:00,83,0
MO_03157,TYRE_0106,98,2026-01-01,2026-01-07 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,83,1
MO_03158,TYRE_0087,98,2026-01-01,2026-01-07 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,83,1
MO_03159,TYRE_0017,54,2026-01-23,2026-01-27 00:00:00,2026-01-23 01:00:00,2026-01-25 14:00:00,77,0
MO_03160,TYRE_0066,162,2026-01-23,2026-01-26 20:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,1
MO_03161,TYRE_0011,324,2026-01-23,2026-01-26 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,2
MO_03162,TYRE_0112,648,2026-01-23,2026-01-26 00:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,3
MO_03163,TYRE_0039,972,2026-01-23,2026-01-26 00:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,3
MO_03164,TYRE_0010,162,2026-01-23,2026-01-26 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,2
MO_03165,TYRE_0025,324,2026-01-23,2026-01-26 00:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,3
MO_03166,TYRE_0135,54,2026-01-23,2026-01-26 20:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,1
MO_03167,TYRE_0082,108,2026-01-23,2026-01-26 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,2
MO_03168,TYRE_0081,108,2026-01-23,2026-01-26 12:00:00,2026-01-22 23:00:00,2026-01-23 00:00:00,77,2
MO_03169,TYRE_0123,50,2026-01-15,2026-01-18 00:00:00,2026-01-16 09:00:00,2026-01-17 00:00:00,87,0
MO_03170,TYRE_0048,100,2026-01-15,2026-01-17 20:00:00,2026-01-14 23:00:00,2026-01-15 00:00:00,87,1
MO_03171,TYRE_0025,51,2026-01-01,2026-01-05 00:00:00,2026-01-02 16:00:00,2026-01-02 19:00:00,21,0
MO_03172,TYRE_0037,51,2026-01-01,2026-01-04 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,1
MO_03173,TYRE_0135,102,2026-01-01,2026-01-04 12:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,2
MO_03174,TYRE_0082,204,2026-01-01,2026-01-04 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,3
MO_03175,TYRE_0081,204,2026-01-01,2026-01-04 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,3
MO_03176,TYRE_0115,102,2026-01-01,2026-01-04 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,1
MO_03177,TYRE_0016,102,2026-01-01,2026-01-04 12:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,2
MO_03178,TYRE_0075,204,2026-01-01,2026-01-04 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,3
MO_03179,TYRE_0005,408,2026-01-01,2026-01-04 00:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,21,3
MO_03180,TYRE_0124,42,2026-01-25,2026-01-27 00:00:00,2026-01-25 21:00:00,2026-01-26 00:00:00,63,0
MO_03181,TYRE_0089,168,2026-01-25,2026-01-26 20:00:00,2026-01-24 23:00:00,2026-01-25 00:00:00,63,1
MO_03182,TYRE_0012,89,2026-01-17,2026-01-24 00:00:00,2026-01-18 06:00:00,2026-01-19 15:00:00,73,0
MO_03183,TYRE_0061,85,2026-01-01,2026-01-05 00:00:00,2026-01-01 20:00:00,2026-01-03 16:00:00,56,0
MO_03184,TYRE_0095,255,2026-01-01,2026-01-04 20:00:00,2025-12-31 23:00:00,2026-01-01 00:00:00,56,1
MO_03185,TYRE_0124,61,2026-01-15,2026-01-18 00:00:00,2026-01-16 11:00:00,2026-01-17 02:00:00,46,0
