order_id,operation_seq,due_date,remaining_time,slack_time,priority,processing_time
ORD_00528,7,2026-01-16,287,-191.0,M,24
ORD_00546,7,2026-01-17,287,-143.0,M,24
ORD_00578,7,2026-01-21,287,-191.0,M,24
ORD_00610,7,2026-01-05,287,-239.0,H,24
ORD_00618,7,2026-01-23,287,-191.0,M,24
ORD_00628,7,2026-01-04,287,-215.0,H,24
ORD_00646,7,2026-01-19,287,-191.0,M,24
ORD_00721,7,2026-01-08,287,-143.0,M,24
ORD_00745,7,2026-01-28,287,-119.0,M,24
ORD_00786,7,2026-01-30,287,-191.0,M,24
ORD_00825,7,2026-01-10,287,-95.0,L,24
ORD_00835,7,2026-01-08,287,-239.0,H,24
ORD_00917,7,2026-01-08,287,-119.0,M,24
ORD_00934,7,2026-01-27,287,-167.0,M,24
ORD_00950,7,2026-01-29,287,49.0,L,24
ORD_00973,7,2026-01-20,287,1.0,L,24
ORD_00991,7,2026-01-15,287,-119.0,M,24
ORD_00011,8,2026-01-31,287,-167.0,M,25
ORD_00045,8,2026-01-29,287,-119.0,M,25
ORD_00096,8,2026-01-25,287,-215.0,H,25
ORD_00128,8,2026-01-11,287,-143.0,M,25
ORD_00167,8,2026-01-31,287,-119.0,M,25
ORD_00238,8,2026-01-13,287,-263.0,H,25
ORD_00253,8,2026-01-29,287,-119.0,M,25
ORD_00286,8,2026-01-12,287,-167.0,M,25
ORD_00369,8,2026-02-02,287,-167.0,M,25
ORD_00397,8,2026-01-13,287,-191.0,M,25
ORD_00444,8,2026-01-16,287,-215.0,H,25
ORD_00487,8,2026-01-12,287,-143.0,M,25
ORD_00528,8,2026-01-16,287,-191.0,M,25
ORD_00546,8,2026-01-17,287,-143.0,M,25
ORD_00578,8,2026-01-21,287,-191.0,M,25
ORD_00610,8,2026-01-05,287,-239.0,H,25
ORD_00618,8,2026-01-23,287,-191.0,M,25
ORD_00628,8,2026-01-04,287,-215.0,H,25
ORD_00646,8,2026-01-19,287,-191.0,M,25
ORD_00721,8,2026-01-08,287,-143.0,M,25
ORD_00745,8,2026-01-28,287,-119.0,M,25
ORD_00786,8,2026-01-30,287,-191.0,M,25
ORD_00825,8,2026-01-10,287,-95.0,L,25
ORD_00835,8,2026-01-08,287,-239.0,H,25
ORD_00917,8,2026-01-08,287,-119.0,M,25
ORD_00934,8,2026-01-27,287,-167.0,M,25
ORD_00950,8,2026-01-29,287,49.0,L,25
ORD_00973,8,2026-01-20,287,1.0,L,25
ORD_00991,8,2026-01-15,287,-119.0,M,25
ORD_00967,1,2026-01-28,216,-192.0,H,14
ORD_00967,2,2026-01-28,216,-192.0,H,37
ORD_00967,3,2026-01-28,216,-192.0,H,16
ORD_00967,4,2026-01-28,216,-192.0,H,21
ORD_00967,5,2026-01-28,216,-192.0,H,45
ORD_00967,6,2026-01-28,216,-192.0,H,42
ORD_00967,7,2026-01-28,216,-192.0,H,19
ORD_00967,8,2026-01-28,216,-192.0,H,22
ORD_00115,1,2026-01-11,248,-104.0,M,18
ORD_00279,1,2026-02-02,248,-104.0,M,18
ORD_00374,1,2026-01-09,248,-176.0,H,18
ORD_00115,2,2026-01-11,248,-104.0,M,39
ORD_00279,2,2026-02-02,248,-104.0,M,39
ORD_00374,2,2026-01-09,248,-176.0,H,39
ORD_00115,3,2026-01-11,248,-104.0,M,24
ORD_00279,3,2026-02-02,248,-104.0,M,24
ORD_00374,3,2026-01-09,248,-176.0,H,24
ORD_00115,4,2026-01-11,248,-104.0,M,47
ORD_00279,4,2026-02-02,248,-104.0,M,47
ORD_00374,4,2026-01-09,248,-176.0,H,47
ORD_00115,5,2026-01-11,248,-104.0,M,81
ORD_00279,5,2026-02-02,248,-104.0,M,81
ORD_00374,5,2026-01-09,248,-176.0,H,81
ORD_00115,6,2026-01-11,248,-104.0,M,18
ORD_00279,6,2026-02-02,248,-104.0,M,18
ORD_00374,6,2026-01-09,248,-176.0,H,18
ORD_00115,7,2026-01-11,248,-104.0,M,21
ORD_00279,7,2026-02-02,248,-104.0,M,21
ORD_00374,7,2026-01-09,248,-176.0,H,21
ORD_00049,1,2026-01-06,223,-103.0,M,22
ORD_00944,1,2026-01-18,223,-151.0,H,22
ORD_00049,2,2026-01-06,223,-103.0,M,43
ORD_00944,2,2026-01-18,223,-151.0,H,43
ORD_00049,3,2026-01-06,223,-103.0,M,25
ORD_00944,3,2026-01-18,223,-151.0,H,25
ORD_00049,4,2026-01-06,223,-103.0,M,35
ORD_00944,4,2026-01-18,223,-151.0,H,35
ORD_00049,5,2026-01-06,223,-103.0,M,63
ORD_00944,5,2026-01-18,223,-151.0,H,63
ORD_00049,6,2026-01-06,223,-103.0,M,12
ORD_00944,6,2026-01-18,223,-151.0,H,12
ORD_00049,7,2026-01-06,223,-103.0,M,23
ORD_00944,7,2026-01-18,223,-151.0,H,23
ORD_00403,1,2026-01-25,232,-160.0,H,23
ORD_00403,2,2026-01-25,232,-160.0,H,32
ORD_00403,3,2026-01-25,232,-160.0,H,25
ORD_00403,4,2026-01-25,232,-160.0,H,22
ORD_00403,5,2026-01-25,232,-160.0,H,82
ORD_00403,6,2026-01-25,232,-160.0,H,19
ORD_00403,7,2026-01-25,232,-160.0,H,29
ORD_00445,1,2026-01-20,212,-68.0,M,15
ORD_00461,1,2026-01-06,212,-188.0,H,15
ORD_00566,1,2026-01-27,212,76.0,L,15
ORD_00445,2,2026-01-20,212,-68.0,M,26
ORD_00461,2,2026-01-06,212,-188.0,H,26
ORD_00566,2,2026-01-27,212,76.0,L,26
ORD_00445,3,2026-01-20,212,-68.0,M,16
ORD_00461,3,2026-01-06,212,-188.0,H,16
ORD_00566,3,2026-01-27,212,76.0,L,16
ORD_00445,4,2026-01-20,212,-68.0,M,47
ORD_00461,4,2026-01-06,212,-188.0,H,47
ORD_00566,4,2026-01-27,212,76.0,L,47
ORD_00445,5,2026-01-20,212,-68.0,M,79
ORD_00461,5,2026-01-06,212,-188.0,H,79
ORD_00566,5,2026-01-27,212,76.0,L,79
ORD_00445,6,2026-01-20,212,-68.0,M,18
ORD_00461,6,2026-01-06,212,-188.0,H,18
ORD_00566,6,2026-01-27,212,76.0,L,18
ORD_00445,7,2026-01-20,212,-68.0,M,11
ORD_00461,7,2026-01-06,212,-188.0,H,11
ORD_00566,7,2026-01-27,212,76.0,L,11
ORD_00002,1,2026-01-15,231,-111.0,M,30
ORD_00343,1,2026-01-15,231,-39.0,L,30
ORD_00418,1,2026-01-25,231,-135.0,M,30
ORD_00593,1,2026-01-22,231,-87.0,M,30
ORD_00002,2,2026-01-15,231,-111.0,M,26
ORD_00343,2,2026-01-15,231,-39.0,L,26
ORD_00418,2,2026-01-25,231,-135.0,M,26
ORD_00593,2,2026-01-22,231,-87.0,M,26
ORD_00002,3,2026-01-15,231,-111.0,M,40
ORD_00343,3,2026-01-15,231,-39.0,L,40
ORD_00418,3,2026-01-25,231,-135.0,M,40
ORD_00593,3,2026-01-22,231,-87.0,M,40
ORD_00002,4,2026-01-15,231,-111.0,M,41
ORD_00343,4,2026-01-15,231,-39.0,L,41
ORD_00418,4,2026-01-25,231,-135.0,M,41
ORD_00593,4,2026-01-22,231,-87.0,M,41
ORD_00002,5,2026-01-15,231,-111.0,M,41
ORD_00343,5,2026-01-15,231,-39.0,L,41
ORD_00418,5,2026-01-25,231,-135.0,M,41
ORD_00593,5,2026-01-22,231,-87.0,M,41
ORD_00002,6,2026-01-15,231,-111.0,M,29
ORD_00343,6,2026-01-15,231,-39.0,L,29
ORD_00418,6,2026-01-25,231,-135.0,M,29
ORD_00593,6,2026-01-22,231,-87.0,M,29
ORD_00002,7,2026-01-15,231,-111.0,M,24
ORD_00343,7,2026-01-15,231,-39.0,L,24
ORD_00418,7,2026-01-25,231,-135.0,M,24
ORD_00593,7,2026-01-22,231,-87.0,M,24
ORD_00070,1,2026-02-03,235,-91.0,M,14
ORD_00332,1,2026-01-11,235,-139.0,M,14
ORD_00796,1,2026-01-22,235,-187.0,H,14
ORD_00070,2,2026-02-03,235,-91.0,M,22
ORD_00332,2,2026-01-11,235,-139.0,M,22
ORD_00796,2,2026-01-22,235,-187.0,H,22
ORD_00070,3,2026-02-03,235,-91.0,M,26
ORD_00332,3,2026-01-11,235,-139.0,M,26
ORD_00796,3,2026-01-22,235,-187.0,H,26
ORD_00070,4,2026-02-03,235,-91.0,M,50
ORD_00332,4,2026-01-11,235,-139.0,M,50
ORD_00796,4,2026-01-22,235,-187.0,H,50
ORD_00070,5,2026-02-03,235,-91.0,M,78
ORD_00332,5,2026-01-11,235,-139.0,M,78
ORD_00796,5,2026-01-22,235,-187.0,H,78
ORD_00070,6,2026-02-03,235,-91.0,M,24
ORD_00332,6,2026-01-11,235,-139.0,M,24
ORD_00796,6,2026-01-22,235,-187.0,H,24
ORD_00070,7,2026-02-03,235,-91.0,M,21
ORD_00332,7,2026-01-11,235,-139.0,M,21
ORD_00796,7,2026-01-22,235,-187.0,H,21
ORD_00073,1,2026-01-26,335,-167.0,M,12
ORD_00101,1,2026-01-22,335,-311.0,H,12
ORD_00345,1,2026-01-18,335,-143.0,L,12
ORD_00387,1,2026-01-16,335,-215.0,M,12
ORD_00609,1,2026-01-29,335,-239.0,M,12
ORD_00724,1,2026-01-22,335,1.0,L,12
ORD_00997,1,2026-01-25,335,-119.0,L,12
ORD_00073,2,2026-01-26,335,-167.0,M,31
ORD_00101,2,2026-01-22,335,-311.0,H,31
ORD_00345,2,2026-01-18,335,-143.0,L,31
ORD_00387,2,2026-01-16,335,-215.0,M,31
ORD_00609,2,2026-01-29,335,-239.0,M,31
ORD_00724,2,2026-01-22,335,1.0,L,31
ORD_00997,2,2026-01-25,335,-119.0,L,31
ORD_00073,3,2026-01-26,335,-167.0,M,27
ORD_00101,3,2026-01-22,335,-311.0,H,27
ORD_00345,3,2026-01-18,335,-143.0,L,27
ORD_00387,3,2026-01-16,335,-215.0,M,27
ORD_00609,3,2026-01-29,335,-239.0,M,27
ORD_00724,3,2026-01-22,335,1.0,L,27
ORD_00997,3,2026-01-25,335,-119.0,L,27
ORD_00073,4,2026-01-26,335,-167.0,M,35
ORD_00101,4,2026-01-22,335,-311.0,H,35
ORD_00345,4,2026-01-18,335,-143.0,L,35
ORD_00387,4,2026-01-16,335,-215.0,M,35
ORD_00609,4,2026-01-29,335,-239.0,M,35
ORD_00724,4,2026-01-22,335,1.0,L,35
ORD_00997,4,2026-01-25,335,-119.0,L,35
ORD_00073,5,2026-01-26,335,-167.0,M,22
ORD_00101,5,2026-01-22,335,-311.0,H,22
ORD_00345,5,2026-01-18,335,-143.0,L,22
ORD_00387,5,2026-01-16,335,-215.0,M,22
ORD_00609,5,2026-01-29,335,-239.0,M,22
ORD_00724,5,2026-01-22,335,1.0,L,22
ORD_00997,5,2026-01-25,335,-119.0,L,22
ORD_00073,6,2026-01-26,335,-167.0,M,20
ORD_00101,6,2026-01-22,335,-311.0,H,20
ORD_00345,6,2026-01-18,335,-143.0,L,20
ORD_00387,6,2026-01-16,335,-215.0,M,20
ORD_00609,6,2026-01-29,335,-239.0,M,20
ORD_00724,6,2026-01-22,335,1.0,L,20
ORD_00997,6,2026-01-25,335,-119.0,L,20
ORD_00073,7,2026-01-26,335,-167.0,M,71
ORD_00101,7,2026-01-22,335,-311.0,H,71
ORD_00345,7,2026-01-18,335,-143.0,L,71
ORD_00387,7,2026-01-16,335,-215.0,M,71
ORD_00609,7,2026-01-29,335,-239.0,M,71
ORD_00724,7,2026-01-22,335,1.0,L,71
ORD_00997,7,2026-01-25,335,-119.0,L,71
ORD_00073,8,2026-01-26,335,-167.0,M,75
ORD_00101,8,2026-01-22,335,-311.0,H,75
ORD_00345,8,2026-01-18,335,-143.0,L,75
ORD_00387,8,2026-01-16,335,-215.0,M,75
ORD_00609,8,2026-01-29,335,-239.0,M,75
ORD_00724,8,2026-01-22,335,1.0,L,75
ORD_00997,8,2026-01-25,335,-119.0,L,75
ORD_00073,9,2026-01-26,335,-167.0,M,18
ORD_00101,9,2026-01-22,335,-311.0,H,18
ORD_00345,9,2026-01-18,335,-143.0,L,18
ORD_00387,9,2026-01-16,335,-215.0,M,18
ORD_00609,9,2026-01-29,335,-239.0,M,18
ORD_00724,9,2026-01-22,335,1.0,L,18
ORD_00997,9,2026-01-25,335,-119.0,L,18
ORD_00073,10,2026-01-26,335,-167.0,M,24
ORD_00101,10,2026-01-22,335,-311.0,H,24
ORD_00345,10,2026-01-18,335,-143.0,L,24
ORD_00387,10,2026-01-16,335,-215.0,M,24
ORD_00609,10,2026-01-29,335,-239.0,M,24
ORD_00724,10,2026-01-22,335,1.0,L,24
ORD_00997,10,2026-01-25,335,-119.0,L,24
ORD_00038,1,2026-01-31,223,-103.0,M,29
ORD_00074,1,2026-01-20,223,-151.0,H,29
ORD_00077,1,2026-02-02,223,-103.0,M,29
ORD_00103,1,2026-01-21,223,-103.0,M,29
ORD_00119,1,2026-01-21,223,-55.0,M,29
ORD_00121,1,2026-01-10,223,-103.0,M,29
ORD_00135,1,2026-01-19,223,65.0,L,29
ORD_00157,1,2026-01-09,223,-103.0,M,29
ORD_00168,1,2026-01-19,223,-55.0,M,29
ORD_00201,1,2026-01-15,223,-103.0,M,29
ORD_00225,1,2026-01-28,223,-127.0,M,29
ORD_00318,1,2026-02-01,223,-79.0,M,29
ORD_00319,1,2026-01-04,223,-175.0,H,29
ORD_00325,1,2026-01-16,223,-31.0,L,29
ORD_00336,1,2026-01-07,223,-151.0,H,29
ORD_00383,1,2026-01-24,223,-151.0,H,29
ORD_00385,1,2026-01-28,223,-79.0,M,29
ORD_00394,1,2026-01-27,223,-175.0,H,29
ORD_00410,1,2026-01-24,223,65.0,L,29
ORD_00424,1,2026-01-17,223,-7.0,L,29
ORD_00456,1,2026-01-30,223,-79.0,M,29
ORD_00467,1,2026-01-19,223,-199.0,H,29
ORD_00490,1,2026-01-09,223,-127.0,M,29
ORD_00552,1,2026-01-10,223,-127.0,M,29
ORD_00567,1,2026-02-02,223,-103.0,M,29
ORD_00591,1,2026-01-14,223,-151.0,H,29
ORD_00661,1,2026-01-21,223,-79.0,M,29
ORD_00675,1,2026-02-02,223,-79.0,M,29
ORD_00716,1,2026-01-22,223,-127.0,M,29
ORD_00741,1,2026-02-02,223,-31.0,L,29
ORD_00743,1,2026-02-02,223,65.0,L,29
ORD_00747,1,2026-01-13,223,-55.0,M,29
ORD_00770,1,2026-01-26,223,137.0,L,29
ORD_00817,1,2026-01-15,223,-103.0,M,29
ORD_00823,1,2026-01-14,223,-199.0,H,29
ORD_00834,1,2026-01-29,223,-103.0,M,29
ORD_00038,2,2026-01-31,223,-103.0,M,37
ORD_00074,2,2026-01-20,223,-151.0,H,37
ORD_00077,2,2026-02-02,223,-103.0,M,37
ORD_00103,2,2026-01-21,223,-103.0,M,37
ORD_00119,2,2026-01-21,223,-55.0,M,37
ORD_00121,2,2026-01-10,223,-103.0,M,37
ORD_00135,2,2026-01-19,223,65.0,L,37
ORD_00157,2,2026-01-09,223,-103.0,M,37
ORD_00168,2,2026-01-19,223,-55.0,M,37
ORD_00201,2,2026-01-15,223,-103.0,M,37
ORD_00225,2,2026-01-28,223,-127.0,M,37
ORD_00318,2,2026-02-01,223,-79.0,M,37
ORD_00319,2,2026-01-04,223,-175.0,H,37
ORD_00325,2,2026-01-16,223,-31.0,L,37
ORD_00336,2,2026-01-07,223,-151.0,H,37
ORD_00383,2,2026-01-24,223,-151.0,H,37
ORD_00385,2,2026-01-28,223,-79.0,M,37
ORD_00394,2,2026-01-27,223,-175.0,H,37
ORD_00410,2,2026-01-24,223,65.0,L,37
ORD_00424,2,2026-01-17,223,-7.0,L,37
ORD_00456,2,2026-01-30,223,-79.0,M,37
ORD_00467,2,2026-01-19,223,-199.0,H,37
ORD_00490,2,2026-01-09,223,-127.0,M,37
ORD_00552,2,2026-01-10,223,-127.0,M,37
ORD_00567,2,2026-02-02,223,-103.0,M,37
ORD_00591,2,2026-01-14,223,-151.0,H,37
ORD_00661,2,2026-01-21,223,-79.0,M,37
ORD_00675,2,2026-02-02,223,-79.0,M,37
ORD_00716,2,2026-01-22,223,-127.0,M,37
ORD_00741,2,2026-02-02,223,-31.0,L,37
ORD_00743,2,2026-02-02,223,65.0,L,37
ORD_00747,2,2026-01-13,223,-55.0,M,37
ORD_00770,2,2026-01-26,223,137.0,L,37
ORD_00817,2,2026-01-15,223,-103.0,M,37
ORD_00823,2,2026-01-14,223,-199.0,H,37
ORD_00834,2,2026-01-29,223,-103.0,M,37
ORD_00038,3,2026-01-31,223,-103.0,M,21
ORD_00074,3,2026-01-20,223,-151.0,H,21
ORD_00077,3,2026-02-02,223,-103.0,M,21
ORD_00103,3,2026-01-21,223,-103.0,M,21
ORD_00119,3,2026-01-21,223,-55.0,M,21
ORD_00121,3,2026-01-10,223,-103.0,M,21
ORD_00135,3,2026-01-19,223,65.0,L,21
ORD_00157,3,2026-01-09,223,-103.0,M,21
ORD_00168,3,2026-01-19,223,-55.0,M,21
ORD_00201,3,2026-01-15,223,-103.0,M,21
ORD_00225,3,2026-01-28,223,-127.0,M,21
ORD_00318,3,2026-02-01,223,-79.0,M,21
ORD_00319,3,2026-01-04,223,-175.0,H,21
ORD_00325,3,2026-01-16,223,-31.0,L,21
ORD_00336,3,2026-01-07,223,-151.0,H,21
ORD_00383,3,2026-01-24,223,-151.0,H,21
ORD_00385,3,2026-01-28,223,-79.0,M,21
ORD_00394,3,2026-01-27,223,-175.0,H,21
ORD_00410,3,2026-01-24,223,65.0,L,21
ORD_00424,3,2026-01-17,223,-7.0,L,21
ORD_00456,3,2026-01-30,223,-79.0,M,21
ORD_00467,3,2026-01-19,223,-199.0,H,21
ORD_00490,3,2026-01-09,223,-127.0,M,21
ORD_00552,3,2026-01-10,223,-127.0,M,21
ORD_00567,3,2026-02-02,223,-103.0,M,21
ORD_00591,3,2026-01-14,223,-151.0,H,21
ORD_00661,3,2026-01-21,223,-79.0,M,21
ORD_00675,3,2026-02-02,223,-79.0,M,21
ORD_00716,3,2026-01-22,223,-127.0,M,21
ORD_00741,3,2026-02-02,223,-31.0,L,21
ORD_00743,3,2026-02-02,223,65.0,L,21
ORD_00747,3,2026-01-13,223,-55.0,M,21
ORD_00770,3,2026-01-26,223,137.0,L,21
ORD_00817,3,2026-01-15,223,-103.0,M,21
ORD_00823,3,2026-01-14,223,-199.0,H,21
ORD_00834,3,2026-01-29,223,-103.0,M,21
ORD_00038,4,2026-01-31,223,-103.0,M,24
ORD_00074,4,2026-01-20,223,-151.0,H,24
ORD_00077,4,2026-02-02,223,-103.0,M,24
ORD_00103,4,2026-01-21,223,-103.0,M,24
ORD_00119,4,2026-01-21,223,-55.0,M,24
ORD_00121,4,2026-01-10,223,-103.0,M,24
ORD_00135,4,2026-01-19,223,65.0,L,24
ORD_00157,4,2026-01-09,223,-103.0,M,24
ORD_00168,4,2026-01-19,223,-55.0,M,24
ORD_00201,4,2026-01-15,223,-103.0,M,24
ORD_00225,4,2026-01-28,223,-127.0,M,24
ORD_00318,4,2026-02-01,223,-79.0,M,24
ORD_00319,4,2026-01-04,223,-175.0,H,24
ORD_00325,4,2026-01-16,223,-31.0,L,24
ORD_00336,4,2026-01-07,223,-151.0,H,24
ORD_00383,4,2026-01-24,223,-151.0,H,24
ORD_00385,4,2026-01-28,223,-79.0,M,24
ORD_00394,4,2026-01-27,223,-175.0,H,24
ORD_00410,4,2026-01-24,223,65.0,L,24
ORD_00424,4,2026-01-17,223,-7.0,L,24
ORD_00456,4,2026-01-30,223,-79.0,M,24
ORD_00467,4,2026-01-19,223,-199.0,H,24
ORD_00490,4,2026-01-09,223,-127.0,M,24
ORD_00552,4,2026-01-10,223,-127.0,M,24
ORD_00567,4,2026-02-02,223,-103.0,M,24
ORD_00591,4,2026-01-14,223,-151.0,H,24
ORD_00661,4,2026-01-21,223,-79.0,M,24
ORD_00675,4,2026-02-02,223,-79.0,M,24
ORD_00716,4,2026-01-22,223,-127.0,M,24
ORD_00741,4,2026-02-02,223,-31.0,L,24
ORD_00743,4,2026-02-02,223,65.0,L,24
ORD_00747,4,2026-01-13,223,-55.0,M,24
ORD_00770,4,2026-01-26,223,137.0,L,24
ORD_00817,4,2026-01-15,223,-103.0,M,24
ORD_00823,4,2026-01-14,223,-199.0,H,24
ORD_00834,4,2026-01-29,223,-103.0,M,24
ORD_00038,5,2026-01-31,223,-103.0,M,68
ORD_00074,5,2026-01-20,223,-151.0,H,68
ORD_00077,5,2026-02-02,223,-103.0,M,68
ORD_00103,5,2026-01-21,223,-103.0,M,68
ORD_00119,5,2026-01-21,223,-55.0,M,68
ORD_00121,5,2026-01-10,223,-103.0,M,68
ORD_00135,5,2026-01-19,223,65.0,L,68
ORD_00157,5,2026-01-09,223,-103.0,M,68
ORD_00168,5,2026-01-19,223,-55.0,M,68
ORD_00201,5,2026-01-15,223,-103.0,M,68
ORD_00225,5,2026-01-28,223,-127.0,M,68
ORD_00318,5,2026-02-01,223,-79.0,M,68
ORD_00319,5,2026-01-04,223,-175.0,H,68
ORD_00325,5,2026-01-16,223,-31.0,L,68
ORD_00336,5,2026-01-07,223,-151.0,H,68
ORD_00383,5,2026-01-24,223,-151.0,H,68
ORD_00385,5,2026-01-28,223,-79.0,M,68
ORD_00394,5,2026-01-27,223,-175.0,H,68
ORD_00410,5,2026-01-24,223,65.0,L,68
ORD_00424,5,2026-01-17,223,-7.0,L,68
ORD_00456,5,2026-01-30,223,-79.0,M,68
ORD_00467,5,2026-01-19,223,-199.0,H,68
ORD_00490,5,2026-01-09,223,-127.0,M,68
ORD_00552,5,2026-01-10,223,-127.0,M,68
ORD_00567,5,2026-02-02,223,-103.0,M,68
ORD_00591,5,2026-01-14,223,-151.0,H,68
ORD_00661,5,2026-01-21,223,-79.0,M,68
ORD_00675,5,2026-02-02,223,-79.0,M,68
ORD_00716,5,2026-01-22,223,-127.0,M,68
ORD_00741,5,2026-02-02,223,-31.0,L,68
ORD_00743,5,2026-02-02,223,65.0,L,68
ORD_00747,5,2026-01-13,223,-55.0,M,68
ORD_00770,5,2026-01-26,223,137.0,L,68
ORD_00817,5,2026-01-15,223,-103.0,M,68
ORD_00823,5,2026-01-14,223,-199.0,H,68
ORD_00834,5,2026-01-29,223,-103.0,M,68
ORD_00038,6,2026-01-31,223,-103.0,M,24
ORD_00074,6,2026-01-20,223,-151.0,H,24
ORD_00077,6,2026-02-02,223,-103.0,M,24
ORD_00103,6,2026-01-21,223,-103.0,M,24
ORD_00119,6,2026-01-21,223,-55.0,M,24
ORD_00121,6,2026-01-10,223,-103.0,M,24
ORD_00135,6,2026-01-19,223,65.0,L,24
ORD_00157,6,2026-01-09,223,-103.0,M,24
ORD_00168,6,2026-01-19,223,-55.0,M,24
ORD_00201,6,2026-01-15,223,-103.0,M,24
ORD_00225,6,2026-01-28,223,-127.0,M,24
ORD_00318,6,2026-02-01,223,-79.0,M,24
ORD_00319,6,2026-01-04,223,-175.0,H,24
ORD_00325,6,2026-01-16,223,-31.0,L,24
ORD_00336,6,2026-01-07,223,-151.0,H,24
ORD_00383,6,2026-01-24,223,-151.0,H,24
ORD_00385,6,2026-01-28,223,-79.0,M,24
ORD_00394,6,2026-01-27,223,-175.0,H,24
ORD_00410,6,2026-01-24,223,65.0,L,24
ORD_00424,6,2026-01-17,223,-7.0,L,24
ORD_00456,6,2026-01-30,223,-79.0,M,24
ORD_00467,6,2026-01-19,223,-199.0,H,24
ORD_00490,6,2026-01-09,223,-127.0,M,24
ORD_00552,6,2026-01-10,223,-127.0,M,24
ORD_00567,6,2026-02-02,223,-103.0,M,24
ORD_00591,6,2026-01-14,223,-151.0,H,24
ORD_00661,6,2026-01-21,223,-79.0,M,24
ORD_00675,6,2026-02-02,223,-79.0,M,24
ORD_00716,6,2026-01-22,223,-127.0,M,24
ORD_00741,6,2026-02-02,223,-31.0,L,24
ORD_00743,6,2026-02-02,223,65.0,L,24
ORD_00747,6,2026-01-13,223,-55.0,M,24
ORD_00770,6,2026-01-26,223,137.0,L,24
ORD_00817,6,2026-01-15,223,-103.0,M,24
ORD_00823,6,2026-01-14,223,-199.0,H,24
ORD_00834,6,2026-01-29,223,-103.0,M,24
ORD_00038,7,2026-01-31,223,-103.0,M,20
ORD_00074,7,2026-01-20,223,-151.0,H,20
ORD_00077,7,2026-02-02,223,-103.0,M,20
ORD_00103,7,2026-01-21,223,-103.0,M,20
ORD_00119,7,2026-01-21,223,-55.0,M,20
ORD_00121,7,2026-01-10,223,-103.0,M,20
ORD_00135,7,2026-01-19,223,65.0,L,20
ORD_00157,7,2026-01-09,223,-103.0,M,20
ORD_00168,7,2026-01-19,223,-55.0,M,20
ORD_00201,7,2026-01-15,223,-103.0,M,20
ORD_00225,7,2026-01-28,223,-127.0,M,20
ORD_00318,7,2026-02-01,223,-79.0,M,20
ORD_00319,7,2026-01-04,223,-175.0,H,20
ORD_00325,7,2026-01-16,223,-31.0,L,20
ORD_00336,7,2026-01-07,223,-151.0,H,20
ORD_00383,7,2026-01-24,223,-151.0,H,20
ORD_00385,7,2026-01-28,223,-79.0,M,20
ORD_00394,7,2026-01-27,223,-175.0,H,20
ORD_00410,7,2026-01-24,223,65.0,L,20
ORD_00424,7,2026-01-17,223,-7.0,L,20
ORD_00456,7,2026-01-30,223,-79.0,M,20
ORD_00467,7,2026-01-19,223,-199.0,H,20
ORD_00490,7,2026-01-09,223,-127.0,M,20
ORD_00552,7,2026-01-10,223,-127.0,M,20
ORD_00567,7,2026-02-02,223,-103.0,M,20
ORD_00591,7,2026-01-14,223,-151.0,H,20
ORD_00661,7,2026-01-21,223,-79.0,M,20
ORD_00675,7,2026-02-02,223,-79.0,M,20
ORD_00716,7,2026-01-22,223,-127.0,M,20
ORD_00741,7,2026-02-02,223,-31.0,L,20
ORD_00743,7,2026-02-02,223,65.0,L,20
ORD_00747,7,2026-01-13,223,-55.0,M,20
ORD_00770,7,2026-01-26,223,137.0,L,20
ORD_00817,7,2026-01-15,223,-103.0,M,20
ORD_00823,7,2026-01-14,223,-199.0,H,20
ORD_00834,7,2026-01-29,223,-103.0,M,20
ORD_00450,1,2026-01-26,268,-100.0,M,12
ORD_00787,1,2026-02-02,268,68.0,L,12
ORD_00864,1,2026-02-04,268,-100.0,M,12
ORD_00963,1,2026-01-19,268,92.0,L,12
ORD_00450,2,2026-01-26,268,-100.0,M,43
ORD_00787,2,2026-02-02,268,68.0,L,43
ORD_00864,2,2026-02-04,268,-100.0,M,43
ORD_00963,2,2026-01-19,268,92.0,L,43
ORD_00450,3,2026-01-26,268,-100.0,M,42
ORD_00787,3,2026-02-02,268,68.0,L,42
ORD_00864,3,2026-02-04,268,-100.0,M,42
ORD_00963,3,2026-01-19,268,92.0,L,42
ORD_00450,4,2026-01-26,268,-100.0,M,42
ORD_00787,4,2026-02-02,268,68.0,L,42
ORD_00864,4,2026-02-04,268,-100.0,M,42
ORD_00963,4,2026-01-19,268,92.0,L,42
ORD_00450,5,2026-01-26,268,-100.0,M,90
ORD_00787,5,2026-02-02,268,68.0,L,90
ORD_00864,5,2026-02-04,268,-100.0,M,90
ORD_00963,5,2026-01-19,268,92.0,L,90
ORD_00450,6,2026-01-26,268,-100.0,M,26
ORD_00787,6,2026-02-02,268,68.0,L,26
ORD_00864,6,2026-02-04,268,-100.0,M,26
ORD_00963,6,2026-01-19,268,92.0,L,26
ORD_00450,7,2026-01-26,268,-100.0,M,13
ORD_00787,7,2026-02-02,268,68.0,L,13
ORD_00864,7,2026-02-04,268,-100.0,M,13
ORD_00963,7,2026-01-19,268,92.0,L,13
ORD_00475,1,2026-01-31,248,-152.0,M,14
ORD_00656,1,2026-01-19,248,16.0,L,14
ORD_00902,1,2026-01-11,248,-176.0,H,14
